date,market,level,side,match,pinn_fair_odds,pinn_vig,best_book,best_price,value,won
2026-01-13,Home/Away (1st Set),slam,Home,B. Harris vs C. Rodesch,2.1742,0.0403,Marathon,2.1,-0.03411,false
2026-01-13,Home/Away (1st Set),slam,Away,B. Harris vs C. Rodesch,1.8517,0.0403,bet365,1.8,-0.02791,true
2026-01-13,Home/Away,slam,Home,L. Harris vs F. Cina,1.6639,0.0399,Unibet,1.57,-0.05643,false
2026-01-13,Home/Away,slam,Away,L. Harris vs F. Cina,2.5063,0.0399,bet365,2.62,0.04539,true
2026-01-13,Home/Away (1st Set),slam,Home,L. Harris vs F. Cina,1.71,0.0427,Betfair,1.67,-0.02337,false
2026-01-13,Home/Away (1st Set),slam,Away,L. Harris vs F. Cina,2.4085,0.0427,bet365,2.37,-0.016,true
2026-01-13,Home/Away,slam,Home,C. Hewitt vs M. Zheng,8.2727,0.0341,Dafabet,7.4,-0.10549,false
2026-01-13,Home/Away,slam,Away,C. Hewitt vs M. Zheng,1.1375,0.0341,Betano,1.11,-0.02418,true
2026-01-13,Home/Away (1st Set),slam,Home,C. Hewitt vs M. Zheng,4.9667,0.0434,bet365,5,0.00671,false
2026-01-13,Home/Away (1st Set),slam,Away,C. Hewitt vs M. Zheng,1.2521,0.0434,Marathon,1.22,-0.02564,true
2026-01-13,Home/Away,slam,Home,Z. Kolar vs A. Gea,3.9225,0.0404,1xBet,3.9,-0.00573,false
2026-01-13,Home/Away,slam,Away,Z. Kolar vs A. Gea,1.3422,0.0404,Dafabet,1.28,-0.04632,true
2026-01-13,Home/Away (1st Set),slam,Home,Z. Kolar vs A. Gea,3.1786,0.0422,10Bet,3,-0.05618,false
2026-01-13,Home/Away (1st Set),slam,Away,Z. Kolar vs A. Gea,1.459,0.0422,Marathon,1.37,-0.06101,true
2026-01-13,Home/Away,slam,Home,J. Kubler vs H. Mayot,1.9845,0.039,Dafabet,1.99,0.00275,true
2026-01-13,Home/Away,slam,Away,J. Kubler vs H. Mayot,2.0157,0.039,Sbo,1.91,-0.05244,false
2026-01-13,Home/Away (1st Set),slam,Home,J. Kubler vs H. Mayot,2.0158,0.0445,Betfair,1.91,-0.05248,true
2026-01-13,Home/Away (1st Set),slam,Away,J. Kubler vs H. Mayot,1.9845,0.0445,Betano,1.88,-0.05264,false
2026-01-13,Home/Away,slam,Home,P. Llamas Ruiz vs H. Bernet,1.7325,0.0374,Betano,1.67,-0.03605,true
2026-01-13,Home/Away,slam,Away,P. Llamas Ruiz vs H. Bernet,2.3653,0.0374,Unibet,2.35,-0.00646,false
2026-01-13,Home/Away (1st Set),slam,Home,P. Llamas Ruiz vs H. Bernet,1.7844,0.0435,bet365,1.72,-0.03609,false
2026-01-13,Home/Away (1st Set),slam,Away,P. Llamas Ruiz vs H. Bernet,2.2749,0.0435,188bet,2.11,-0.07247,true
2026-01-13,Home/Away,slam,Home,P. Marinkov vs J. McCabe,6.3684,0.0406,10Bet,6,-0.05785,false
2026-01-13,Home/Away,slam,Away,P. Marinkov vs J. McCabe,1.1863,0.0406,1xBet,1.14,-0.03901,true
2026-01-13,Home/Away (1st Set),slam,Home,P. Marinkov vs J. McCabe,4.0394,0.0465,bet365,4.33,0.07195,false
2026-01-13,Home/Away (1st Set),slam,Away,P. Marinkov vs J. McCabe,1.329,0.0465,Marathon,1.26,-0.05193,true
2026-01-13,Home/Away,slam,Home,M. McDonald vs D. Popko,1.2484,0.0404,1xBet,1.18,-0.05483,true
2026-01-13,Home/Away,slam,Away,M. McDonald vs D. Popko,5.025,0.0404,Betfair,7.5,0.49254,false
2026-01-13,Home/Away,slam,Home,E. Moller vs M. Polmans,1.93,0.0376,1xBet,1.8,-0.06736,true
2026-01-13,Home/Away,slam,Away,E. Moller vs M. Polmans,2.0753,0.0376,Dafabet,2.08,0.00228,false
2026-01-13,Home/Away (1st Set),slam,Home,E. Moller vs M. Polmans,1.9845,0.0445,188bet,1.84,-0.07279,true
2026-01-13,Home/Away (1st Set),slam,Away,E. Moller vs M. Polmans,2.0158,0.0445,10Bet,2,-0.00783,false
2026-01-13,Home/Away,slam,Home,N. Moreno De Alboran vs V. Gaubas,1.75,0.0417,1xBet,1.68,-0.04,false
2026-01-13,Home/Away,slam,Away,N. Moreno De Alboran vs V. Gaubas,2.3333,0.0417,Unibet,2.35,0.00714,true
2026-01-13,Home/Away (1st Set),slam,Home,N. Moreno De Alboran vs V. Gaubas,1.8131,0.042,Marathon,1.71,-0.05686,false
2026-01-13,Home/Away (1st Set),slam,Away,N. Moreno De Alboran vs V. Gaubas,2.2299,0.042,bet365,2.1,-0.05825,true
2026-01-13,Home/Away,slam,Home,R. Pacheco Mendez vs D. Vallejo,2.2414,0.0377,Dafabet,2.22,-0.00954,false
2026-01-13,Home/Away,slam,Away,R. Pacheco Mendez vs D. Vallejo,1.8056,0.0377,1xBet,1.74,-0.03631,true
2026-01-13,Home/Away (1st Set),slam,Home,R. Pacheco Mendez vs D. Vallejo,2.1808,0.0434,bet365,2.1,-0.03705,false
2026-01-13,Home/Away (1st Set),slam,Away,R. Pacheco Mendez vs D. Vallejo,1.8469,0.0434,Marathon,1.75,-0.05246,true
2026-01-13,Home/Away,slam,Home,S. Shimabukuro vs A. Molcan,1.8606,0.0394,Sbo,1.75,-0.05943,false
2026-01-13,Home/Away,slam,Away,S. Shimabukuro vs A. Molcan,2.162,0.0394,Dafabet,2.17,0.0037,true
2026-01-13,Home/Away (1st Set),slam,Home,S. Shimabukuro vs A. Molcan,1.9059,0.0415,Betano,1.78,-0.06608,false
2026-01-13,Home/Away (1st Set),slam,Away,S. Shimabukuro vs A. Molcan,2.1038,0.0415,10Bet,2,-0.04935,true
2026-01-13,Home/Away,slam,Home,C. H. Tseng vs M. Landaluce,2.8255,0.0388,Dafabet,2.75,-0.02672,false
2026-01-13,Home/Away,slam,Away,C. H. Tseng vs M. Landaluce,1.5478,0.0388,Unibet,1.5,-0.03088,true
2026-01-13,Home/Away (1st Set),slam,Home,C. H. Tseng vs M. Landaluce,2.5605,0.0451,Betano,2.4,-0.06269,false
2026-01-13,Home/Away (1st Set),slam,Away,C. H. Tseng vs M. Landaluce,1.6408,0.0451,Marathon,1.57,-0.04316,true
2026-01-13,Home/Away,slam,Home,L. Tu vs R. Jodar,6.5702,0.0347,Dafabet,6.2,-0.05634,false
2026-01-13,Home/Away,slam,Away,L. Tu vs R. Jodar,1.1795,0.0347,Unibet,1.14,-0.03351,true
2026-01-13,Home/Away (1st Set),slam,Home,L. Tu vs R. Jodar,4.6393,0.0449,188bet,4.3,-0.07314,false
2026-01-13,Home/Away (1st Set),slam,Away,L. Tu vs R. Jodar,1.2748,0.0449,1xBet,1.26,-0.01159,true
2026-01-13,Home/Away,slam,Home,O. Virtanen vs N. Mejia,1.4255,0.0405,Unibet,1.43,0.00318,false
2026-01-13,Home/Away,slam,Away,O. Virtanen vs N. Mejia,3.3504,0.0405,188bet,3.1,-0.07473,true
2026-01-13,Home/Away (1st Set),slam,Home,O. Virtanen vs N. Mejia,1.5365,0.0452,bet365,1.5,-0.02375,false
2026-01-13,Home/Away (1st Set),slam,Away,O. Virtanen vs N. Mejia,2.8639,0.0452,188bet,2.65,-0.0747,true
2026-01-13,Home/Away,slam,Home,Y. Watanuki vs N. Budkov Kjaer,2.1921,0.0389,bet365,2.1,-0.04201,false
2026-01-13,Home/Away,slam,Away,Y. Watanuki vs N. Budkov Kjaer,1.8389,0.0389,Unibet,1.84,0.00062,true
2026-01-13,Home/Away (1st Set),slam,Home,Y. Watanuki vs N. Budkov Kjaer,2,0.0417,Betano,2.05,0.025,true
2026-01-13,Home/Away (1st Set),slam,Away,Y. Watanuki vs N. Budkov Kjaer,2,0.0417,10Bet,1.83,-0.085,false
2026-01-13,Home/Away,slam,Home,C. Wong vs U. Blanchet,1.5992,0.0385,1xBet,1.53,-0.04328,true
2026-01-13,Home/Away,slam,Away,C. Wong vs U. Blanchet,2.6688,0.0385,Dafabet,2.65,-0.00706,false
2026-01-13,Home/Away (1st Set),slam,Home,C. Wong vs U. Blanchet,1.7026,0.0445,Marathon,1.6,-0.06025,true
2026-01-13,Home/Away (1st Set),slam,Away,C. Wong vs U. Blanchet,2.4233,0.0445,bet365,2.37,-0.022,false
2026-01-13,Home/Away,slam,Home,Y. Wu vs M. Krueger,1.329,0.0383,1xBet,1.26,-0.05195,true
2026-01-13,Home/Away,slam,Away,Y. Wu vs M. Krueger,4.0391,0.0383,Dafabet,4,-0.00967,false
2026-01-13,Home/Away (1st Set),slam,Home,Y. Wu vs M. Krueger,1.4732,0.0448,Marathon,1.37,-0.07002,true
2026-01-13,Home/Away (1st Set),slam,Away,Y. Wu vs M. Krueger,3.1135,0.0448,Betano,3.05,-0.02039,false
2026-01-13,Home/Away,tour,Home,H. Medjedovic vs A. Kovacevic,1.5609,0.0269,WilliamHill,1.5,-0.03901,true
2026-01-13,Home/Away,tour,Away,H. Medjedovic vs A. Kovacevic,2.7829,0.0269,bet365,2.75,-0.01182,false
2026-01-13,Home/Away (1st Set),tour,Home,H. Medjedovic vs A. Kovacevic,1.632,0.0329,1xBet,1.6,-0.01961,true
2026-01-13,Home/Away (1st Set),tour,Away,H. Medjedovic vs A. Kovacevic,2.5823,0.0329,bet365,2.5,-0.03186,false
2026-01-13,Home/Away,tour,Home,B. Shelton vs F. Comesana,1.3421,0.0324,bet365,1.33,-0.00902,true
2026-01-13,Home/Away,tour,Away,B. Shelton vs F. Comesana,3.9231,0.0324,188bet,3.75,-0.04412,false
2026-01-13,Home/Away (1st Set),tour,Home,B. Shelton vs F. Comesana,1.5105,0.0346,bet365,1.44,-0.04667,true
2026-01-13,Home/Away (1st Set),tour,Away,B. Shelton vs F. Comesana,2.9589,0.0346,188bet,2.83,-0.04356,false
2026-01-13,Home/Away,tour,Home,J. Fearnley vs Q. Halys,2.3158,0.0292,bet365,2.37,0.02341,false
2026-01-13,Home/Away,tour,Away,J. Fearnley vs Q. Halys,1.76,0.0292,Unibet,1.68,-0.04545,true
2026-01-13,Home/Away (1st Set),tour,Home,J. Fearnley vs Q. Halys,2.2907,0.0318,bet365,2.3,0.00406,false
2026-01-13,Home/Away (1st Set),tour,Away,J. Fearnley vs Q. Halys,1.7748,0.0318,1xBet,1.7,-0.04213,true
2026-01-13,Home/Away,tour,Home,S. Tsitsipas vs A. Vukic,1.3351,0.027,WilliamHill,1.3,-0.02625,false
2026-01-13,Home/Away,tour,Away,S. Tsitsipas vs A. Vukic,3.9846,0.027,bet365,3.75,-0.05888,true
2026-01-13,Home/Away (1st Set),tour,Home,S. Tsitsipas vs A. Vukic,1.4139,0.032,1xBet,1.41,-0.00276,false
2026-01-13,Home/Away (1st Set),tour,Away,S. Tsitsipas vs A. Vukic,3.4161,0.032,WilliamHill,3,-0.12179,true
2026-01-13,Home/Away,tour,Home,A. Vavassori vs G. Diallo,3.6418,0.0288,10Bet,3.4,-0.06639,true
2026-01-13,Home/Away,tour,Away,A. Vavassori vs G. Diallo,1.3785,0.0288,1xBet,1.35,-0.0207,false
2026-01-13,Home/Away (1st Set),tour,Home,A. Vavassori vs G. Diallo,2.9726,0.0322,WilliamHill,2.75,-0.07488,true
2026-01-13,Home/Away (1st Set),tour,Away,A. Vavassori vs G. Diallo,1.5069,0.0322,1xBet,1.46,-0.03115,false
2026-01-13,Home/Away,slam,Home,V. Sachko vs V. Durasovic,1.6584,0.0365,1xBet,1.59,-0.04127,true
2026-01-13,Home/Away,slam,Away,V. Sachko vs V. Durasovic,2.5188,0.0365,Dafabet,2.46,-0.02333,false
2026-01-13,Home/Away (1st Set),slam,Home,V. Sachko vs V. Durasovic,1.7237,0.0447,Marathon,1.64,-0.04855,true
2026-01-13,Home/Away (1st Set),slam,Away,V. Sachko vs V. Durasovic,2.3818,0.0447,10Bet,2.2,-0.07634,false
2026-01-13,Home/Away,tour,Home,D. Dzumhur vs A. Shevchenko,2.3491,0.0303,188bet,2.22,-0.05496,false
2026-01-13,Home/Away,tour,Away,D. Dzumhur vs A. Shevchenko,1.7412,0.0303,Unibet,1.74,-0.00071,true
2026-01-13,Home/Away (1st Set),tour,Home,D. Dzumhur vs A. Shevchenko,2.2343,0.0344,188bet,2.11,-0.05563,true
2026-01-13,Home/Away (1st Set),tour,Away,D. Dzumhur vs A. Shevchenko,1.8102,0.0344,10Bet,1.73,-0.0443,false
2026-01-13,Home/Away,tour,Home,M. Giron vs A. Michelsen,2.1081,0.0283,Sbo,2.03,-0.03705,true
2026-01-13,Home/Away,tour,Away,M. Giron vs A. Michelsen,1.9024,0.0283,Dafabet,1.86,-0.02231,false
2026-01-13,Home/Away (1st Set),tour,Home,M. Giron vs A. Michelsen,2.1202,0.0343,WilliamHill,2,-0.0567,true
2026-01-13,Home/Away (1st Set),tour,Away,M. Giron vs A. Michelsen,1.8927,0.0343,10Bet,1.8,-0.04897,false
2026-01-13,Home/Away,tour,Home,M. Joint vs S. Kenin,1.8932,0.0289,Betano,1.82,-0.03867,true
2026-01-13,Home/Away,tour,Away,M. Joint vs S. Kenin,2.1196,0.0289,Unibet,2.05,-0.03282,false
2026-01-13,Home/Away (1st Set),tour,Home,M. Joint vs S. Kenin,1.8483,0.0326,Betfair,1.83,-0.00992,true
2026-01-13,Home/Away (1st Set),tour,Away,M. Joint vs S. Kenin,2.1788,0.0326,188bet,2.06,-0.05451,false
2026-01-13,Home/Away,tour,Home,L. Samsonova vs M. Vondrousova,2.2147,0.0301,Dafabet,2.12,-0.04276,false
2026-01-13,Home/Away,tour,Away,L. Samsonova vs M. Vondrousova,1.8233,0.0301,Dafabet,1.76,-0.03469,true
2026-01-13,Home/Away (1st Set),tour,Home,L. Samsonova vs M. Vondrousova,2.1202,0.0343,Betano,2.02,-0.04727,false
2026-01-13,Home/Away (1st Set),tour,Away,L. Samsonova vs M. Vondrousova,1.8927,0.0343,bet365,1.8,-0.04897,true
2026-01-13,Home/Away,tour,Home,E. Jacquemot vs M. Frech,2.6903,0.0268,188bet,2.66,-0.01127,false
2026-01-13,Home/Away,tour,Away,E. Jacquemot vs M. Frech,1.5916,0.0268,Dafabet,1.51,-0.05127,true
2026-01-13,Home/Away (1st Set),tour,Home,E. Jacquemot vs M. Frech,2.4182,0.0334,bet365,2.5,0.03383,false
2026-01-13,Home/Away (1st Set),tour,Away,E. Jacquemot vs M. Frech,1.7051,0.0334,188bet,1.61,-0.05579,true
2026-01-13,Home/Away,tour,Home,I. Jovic vs J. Tjen,1.692,0.0317,WilliamHill,1.62,-0.04254,true
2026-01-13,Home/Away,tour,Away,I. Jovic vs J. Tjen,2.4451,0.0317,Unibet,2.4,-0.01845,false
2026-01-13,Home/Away (1st Set),tour,Home,I. Jovic vs J. Tjen,1.7478,0.0342,1xBet,1.68,-0.03878,true
2026-01-13,Home/Away (1st Set),tour,Away,I. Jovic vs J. Tjen,2.3373,0.0342,10Bet,2.2,-0.05873,false
2026-01-13,Home/Away,tour,Home,T. Maria vs V. Williams,1.5747,0.0498,WilliamHill,1.57,-0.00299,true
2026-01-13,Home/Away,tour,Away,T. Maria vs V. Williams,2.74,0.0498,Dafabet,2.55,-0.06934,false
2026-01-13,Home/Away (1st Set),tour,Home,T. Maria vs V. Williams,1.688,0.0485,1xBet,1.64,-0.02846,true
2026-01-13,Home/Away (1st Set),tour,Away,T. Maria vs V. Williams,2.4534,0.0485,Betano,2.35,-0.04215,false
2026-01-13,Home/Away,tour,Home,R. Sramkova vs V. Gracheva,1.7991,0.028,Dafabet,1.76,-0.02173,true
2026-01-13,Home/Away,tour,Away,R. Sramkova vs V. Gracheva,2.2514,0.028,188bet,2.13,-0.05393,false
2026-01-13,Home/Away (1st Set),tour,Home,R. Sramkova vs V. Gracheva,1.866,0.031,bet365,1.8,-0.03538,true
2026-01-13,Home/Away (1st Set),tour,Away,R. Sramkova vs V. Gracheva,2.1547,0.031,188bet,2.04,-0.05323,false
2026-01-13,Home/Away,tour,Home,P. Stearns vs B. Krejcikova,3.227,0.0277,Unibet,3.25,0.00714,true
2026-01-13,Home/Away,tour,Away,P. Stearns vs B. Krejcikova,1.449,0.0277,1xBet,1.39,-0.04075,false
2026-01-13,Home/Away (1st Set),tour,Home,P. Stearns vs B. Krejcikova,2.8456,0.0348,bet365,2.75,-0.03361,true
2026-01-13,Home/Away (1st Set),tour,Away,P. Stearns vs B. Krejcikova,1.5418,0.0348,WilliamHill,1.5,-0.02712,false
2026-01-13,Home/Away,tour,Home,Xin. Wang vs T. Gibson,1.6598,0.031,Betfair,1.62,-0.024,true
2026-01-13,Home/Away,tour,Away,Xin. Wang vs T. Gibson,2.5155,0.031,Unibet,2.5,-0.00617,false
2026-01-13,Home/Away (1st Set),tour,Home,Xin. Wang vs T. Gibson,1.7401,0.0358,Betfair,1.67,-0.04028,true
2026-01-13,Home/Away (1st Set),tour,Away,Xin. Wang vs T. Gibson,2.3512,0.0358,bet365,2.3,-0.02177,false
2026-01-13,Home/Away,slam,Home,H. Guo vs D. Salkova,2.0479,0.0395,Dafabet,2.01,-0.01849,false
2026-01-13,Home/Away,slam,Away,H. Guo vs D. Salkova,1.9543,0.0395,1xBet,1.86,-0.04826,true
2026-01-13,Home/Away (1st Set),slam,Home,H. Guo vs D. Salkova,2.0591,0.0452,Betano,1.95,-0.053,false
2026-01-13,Home/Away (1st Set),slam,Away,H. Guo vs D. Salkova,1.9442,0.0452,Betfair,2,0.02872,true
2026-01-13,Home/Away,slam,Home,D. Aiava vs H. Dart,2.4268,0.0371,Dafabet,2.41,-0.00693,false
2026-01-13,Home/Away,slam,Away,D. Aiava vs H. Dart,1.7009,0.0371,1xBet,1.62,-0.04754,true
2026-01-13,Home/Away (1st Set),slam,Home,D. Aiava vs H. Dart,2.2882,0.0449,WilliamHill,2.25,-0.01671,false
2026-01-13,Home/Away (1st Set),slam,Away,D. Aiava vs H. Dart,1.7763,0.0449,Marathon,1.66,-0.06545,true
2026-01-13,Home/Away,slam,Home,L. Chirico vs Y. Yuan,5.3644,0.0416,bet365,5,-0.06793,false
2026-01-13,Home/Away,slam,Away,L. Chirico vs Y. Yuan,1.2291,0.0416,1xBet,1.21,-0.01556,true
2026-01-13,Home/Away (1st Set),slam,Home,L. Chirico vs Y. Yuan,3.9922,0.0423,WilliamHill,4,0.00196,true
2026-01-13,Home/Away (1st Set),slam,Away,L. Chirico vs Y. Yuan,1.3342,0.0423,Marathon,1.33,-0.00315,false
2026-01-13,Home/Away,slam,Home,S. Costoulas vs L. Tararudee,2.0753,0.0376,1xBet,2.03,-0.02181,false
2026-01-13,Home/Away,slam,Away,S. Costoulas vs L. Tararudee,1.93,0.0376,Dafabet,1.85,-0.04145,true
2026-01-13,Home/Away (1st Set),slam,Home,S. Costoulas vs L. Tararudee,2.0757,0.0431,WilliamHill,2,-0.03646,false
2026-01-13,Home/Away (1st Set),slam,Away,S. Costoulas vs L. Tararudee,1.9296,0.0431,bet365,1.83,-0.05164,true
2026-01-13,Home/Away,slam,Home,M. Hontama vs M. Timofeeva,3.2518,0.0389,Dafabet,3.1,-0.04668,true
2026-01-13,Home/Away,slam,Away,M. Hontama vs M. Timofeeva,1.4441,0.0389,1xBet,1.43,-0.00976,false
2026-01-13,Home/Away (1st Set),slam,Home,M. Hontama vs M. Timofeeva,2.8776,0.0426,WilliamHill,2.75,-0.04433,false
2026-01-13,Home/Away (1st Set),slam,Away,M. Hontama vs M. Timofeeva,1.5326,0.0426,Marathon,1.51,-0.01475,true
2026-01-13,Home/Away,slam,Home,S. Hunter vs E. Gorgodze,1.8476,0.038,Dafabet,1.82,-0.01495,true
2026-01-13,Home/Away,slam,Away,S. Hunter vs E. Gorgodze,2.1798,0.038,1xBet,2.06,-0.05495,false
2026-01-13,Home/Away (1st Set),slam,Home,S. Hunter vs E. Gorgodze,1.92,0.0435,bet365,1.83,-0.04687,true
2026-01-13,Home/Away (1st Set),slam,Away,S. Hunter vs E. Gorgodze,2.087,0.0435,Betano,2,-0.04167,false
2026-01-13,Home/Away,slam,Home,P. Iatcenko vs M. L. Carle,1.4864,0.0394,1xBet,1.44,-0.03121,false
2026-01-13,Home/Away,slam,Away,P. Iatcenko vs M. L. Carle,3.0559,0.0394,Dafabet,2.9,-0.05103,true
2026-01-13,Home/Away (1st Set),slam,Home,P. Iatcenko vs M. L. Carle,1.566,0.044,Betfair,1.53,-0.02301,false
2026-01-13,Home/Away (1st Set),slam,Away,P. Iatcenko vs M. L. Carle,2.7667,0.044,WilliamHill,2.62,-0.05301,true
2026-01-13,Home/Away,slam,Home,M. Inglis vs L. Romero Gormaz,1.5052,0.0381,bet365,1.5,-0.00347,true
2026-01-13,Home/Away,slam,Away,M. Inglis vs L. Romero Gormaz,2.9793,0.0381,Betfair,2.88,-0.03333,false
2026-01-13,Home/Away (1st Set),slam,Home,M. Inglis vs L. Romero Gormaz,1.62,0.0452,10Bet,1.53,-0.05556,false
2026-01-13,Home/Away (1st Set),slam,Away,M. Inglis vs L. Romero Gormaz,2.6129,0.0452,Betano,2.5,-0.04321,true
2026-01-13,Home/Away,slam,Home,A. Kalinina vs J. Garland,1.9015,0.0391,Betano,1.87,-0.01655,true
2026-01-13,Home/Away,slam,Away,A. Kalinina vs J. Garland,2.1093,0.0391,Betfair,2,-0.05181,false
2026-01-13,Home/Away (1st Set),slam,Home,A. Kalinina vs J. Garland,1.9343,0.0456,Betano,1.87,-0.03326,true
2026-01-13,Home/Away (1st Set),slam,Away,A. Kalinina vs J. Garland,2.0703,0.0456,WilliamHill,2,-0.03394,false
2026-01-13,Home/Away,slam,Home,T. Kokkinis vs A. Koevermans,2.6993,0.0382,bet365,2.75,0.01877,false
2026-01-13,Home/Away,slam,Away,T. Kokkinis vs A. Koevermans,1.5885,0.0382,1xBet,1.51,-0.04939,true
2026-01-13,Home/Away (1st Set),slam,Home,T. Kokkinis vs A. Koevermans,2.472,0.0431,Betano,2.4,-0.02915,false
2026-01-13,Home/Away (1st Set),slam,Away,T. Kokkinis vs A. Koevermans,1.6793,0.0431,Marathon,1.58,-0.05915,true
2026-01-13,Home/Away,slam,Home,T. Korpatsch vs M. Bulgaru,1.2338,0.0368,bet365,1.22,-0.01118,true
2026-01-13,Home/Away,slam,Away,T. Korpatsch vs M. Bulgaru,5.2773,0.0368,Betfair,5,-0.05255,false
2026-01-13,Home/Away (1st Set),slam,Home,T. Korpatsch vs M. Bulgaru,1.375,0.0417,bet365,1.33,-0.03273,true
2026-01-13,Home/Away (1st Set),slam,Away,T. Korpatsch vs M. Bulgaru,3.6667,0.0417,WilliamHill,3.5,-0.04545,false
2026-01-13,Home/Away,slam,Home,M. Leonard vs H. Sakatsume,4.368,0.0375,10Bet,4,-0.08425,false
2026-01-13,Home/Away,slam,Away,M. Leonard vs H. Sakatsume,1.2969,0.0375,1xBet,1.27,-0.02075,true
2026-01-13,Home/Away (1st Set),slam,Home,M. Leonard vs H. Sakatsume,3.6015,0.0409,WilliamHill,3.4,-0.05595,false
2026-01-13,Home/Away (1st Set),slam,Away,M. Leonard vs H. Sakatsume,1.3844,0.0409,Marathon,1.38,-0.00317,true
2026-01-13,Home/Away,slam,Home,G. Minnen vs F. Jorge,1.4018,0.0384,Dafabet,1.37,-0.02268,true
2026-01-13,Home/Away,slam,Away,G. Minnen vs F. Jorge,3.4889,0.0384,Unibet,3.35,-0.03981,false
2026-01-13,Home/Away (1st Set),slam,Home,G. Minnen vs F. Jorge,1.5,0.0417,Marathon,1.45,-0.03333,true
2026-01-13,Home/Away (1st Set),slam,Away,G. Minnen vs F. Jorge,3,0.0417,Betano,2.8,-0.06667,false
2026-01-13,Home/Away,slam,Home,C. Monnet vs E. Micic,1.3811,0.0384,1xBet,1.35,-0.02251,false
2026-01-13,Home/Away,slam,Away,C. Monnet vs E. Micic,3.6241,0.0384,bet365,3.75,0.03475,true
2026-01-13,Home/Away (1st Set),slam,Home,C. Monnet vs E. Micic,1.4846,0.0455,Marathon,1.44,-0.03007,false
2026-01-13,Home/Away (1st Set),slam,Away,C. Monnet vs E. Micic,3.0634,0.0455,bet365,3,-0.02069,true
2026-01-13,Home/Away,slam,Home,D. Parry vs E. Pridankina,1.6835,0.0392,Unibet,1.65,-0.01992,false
2026-01-13,Home/Away,slam,Away,D. Parry vs E. Pridankina,2.463,0.0392,1xBet,2.37,-0.03774,true
2026-01-13,Home/Away (1st Set),slam,Home,D. Parry vs E. Pridankina,1.7682,0.0463,WilliamHill,1.67,-0.05553,false
2026-01-13,Home/Away (1st Set),slam,Away,D. Parry vs E. Pridankina,2.3018,0.0463,Betano,2.2,-0.04422,true
2026-01-13,Home/Away,slam,Home,J. Pieri vs H. Tan,3.1277,0.0426,Dafabet,3.1,-0.00884,false
2026-01-13,Home/Away,slam,Away,J. Pieri vs H. Tan,1.47,0.0426,1xBet,1.4,-0.04762,true
2026-01-13,Home/Away (1st Set),slam,Home,J. Pieri vs H. Tan,2.8844,0.0413,10Bet,2.62,-0.09165,false
2026-01-13,Home/Away (1st Set),slam,Away,J. Pieri vs H. Tan,1.5307,0.0413,Betfair,1.5,-0.02005,true
2026-01-13,Home/Away,slam,Home,A. Sevastova vs W. Osuigwe,1.4733,0.0376,Dafabet,1.46,-0.00905,false
2026-01-13,Home/Away,slam,Away,A. Sevastova vs W. Osuigwe,3.1127,0.0376,Unibet,2.9,-0.06833,true
2026-01-13,Home/Away (1st Set),slam,Home,A. Sevastova vs W. Osuigwe,1.5846,0.0425,WilliamHill,1.53,-0.03447,false
2026-01-13,Home/Away (1st Set),slam,Away,A. Sevastova vs W. Osuigwe,2.7105,0.0425,10Bet,2.5,-0.07767,true
2026-01-13,Home/Away,slam,Home,A. Sharma vs C. Branstine,2.6993,0.0382,Dafabet,2.55,-0.05533,false
2026-01-13,Home/Away,slam,Away,A. Sharma vs C. Branstine,1.5885,0.0382,1xBet,1.54,-0.03051,true
2026-01-13,Home/Away (1st Set),slam,Home,A. Sharma vs C. Branstine,2.522,0.0422,WilliamHill,2.5,-0.00873,false
2026-01-13,Home/Away (1st Set),slam,Away,A. Sharma vs C. Branstine,1.657,0.0422,Betfair,1.62,-0.02234,true
2026-01-13,Home/Away,slam,Home,I. Shymanovich vs Ar. Rodionova,1.6807,0.0375,bet365,1.66,-0.0123,true
2026-01-13,Home/Away,slam,Away,I. Shymanovich vs Ar. Rodionova,2.4691,0.0375,1xBet,2.32,-0.0604,false
2026-01-13,Home/Away (1st Set),slam,Home,I. Shymanovich vs Ar. Rodionova,1.7727,0.0428,bet365,1.72,-0.02974,true
2026-01-13,Home/Away (1st Set),slam,Away,I. Shymanovich vs Ar. Rodionova,2.2941,0.0428,Betano,2.2,-0.04103,false
2026-01-13,Home/Away,slam,Home,D. Snigur vs K. Kawa,1.1943,0.0385,10Bet,1.28,0.0718,true
2026-01-13,Home/Away,slam,Away,D. Snigur vs K. Kawa,6.1478,0.0385,Betfair,6,-0.02405,false
2026-01-13,Home/Away (1st Set),slam,Home,D. Snigur vs K. Kawa,1.3027,0.0421,10Bet,1.42,0.09007,true
2026-01-13,Home/Away (1st Set),slam,Away,D. Snigur vs K. Kawa,4.304,0.0421,Betano,3.85,-0.10548,false
2026-01-13,Home/Away,slam,Home,A. Subasic vs L. Radivojevic,11.5094,0.0332,1xBet,11.3,-0.0182,false
2026-01-13,Home/Away,slam,Away,A. Subasic vs L. Radivojevic,1.0952,0.0332,bet365,1.05,-0.04123,true
2026-01-13,Home/Away (1st Set),slam,Home,A. Subasic vs L. Radivojevic,8.0091,0.0388,Betano,6.1,-0.23837,true
2026-01-13,Home/Away (1st Set),slam,Away,A. Subasic vs L. Radivojevic,1.1427,0.0388,Marathon,1.14,-0.00234,false
2026-01-13,Home/Away,slam,Home,E. Vedder vs L. Stefanini,2.7171,0.041,1xBet,2.66,-0.02102,false
